2025-10-16 18:35:57 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:01:58 | INFO | sicar.breakouts |    Precio: $1991.9098
2025-10-18 02:01:58 | INFO | sicar.breakouts |    Volumen: 742,244
2025-10-18 02:02:28 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Precio: $2020.7884
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Volumen: 1,852,112
2025-10-18 02:02:28 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Precio: $1987.0576
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Volumen: 1,333,245
2025-10-18 02:02:28 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Precio: $1998.6344
2025-10-18 02:02:28 | INFO | sicar.breakouts |    Volumen: 1,943,454
2025-10-18 02:02:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Precio: $2026.4455
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Volumen: 2,710,257
2025-10-18 02:02:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Precio: $1984.6219
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Volumen: 1,251,092
2025-10-18 02:02:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Precio: $2000.2074
2025-10-18 02:02:58 | INFO | sicar.breakouts |    Volumen: 2,509,337
2025-10-18 02:03:28 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Precio: $2020.6028
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Volumen: 1,980,763
2025-10-18 02:03:28 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Precio: $2009.2324
2025-10-18 02:03:28 | INFO | sicar.breakouts |    Volumen: 2,308,868
2025-10-18 02:03:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Precio: $2019.2414
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Volumen: 1,388,557
2025-10-18 02:03:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Precio: $1989.9607
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Volumen: 1,768,564
2025-10-18 02:03:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Precio: $2008.1297
2025-10-18 02:03:59 | INFO | sicar.breakouts |    Volumen: 2,409,843
2025-10-18 02:04:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Precio: $2021.2285
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Volumen: 1,192,263
2025-10-18 02:04:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Precio: $1988.9033
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Volumen: 2,911,721
2025-10-18 02:04:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Precio: $2013.8235
2025-10-18 02:04:29 | INFO | sicar.breakouts |    Volumen: 1,422,519
2025-10-18 02:04:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Precio: $2015.7134
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Volumen: 2,671,112
2025-10-18 02:04:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Precio: $1993.4997
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Volumen: 1,818,276
2025-10-18 02:04:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Precio: $2010.5997
2025-10-18 02:04:59 | INFO | sicar.breakouts |    Volumen: 1,916,239
2025-10-18 02:05:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Precio: $2022.9566
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Volumen: 2,738,304
2025-10-18 02:05:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Precio: $2013.1136
2025-10-18 02:05:29 | INFO | sicar.breakouts |    Volumen: 2,824,301
2025-10-18 02:05:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Confianza: 75.15%
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Precio: $2023.8804
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Volumen: 503,376
2025-10-18 02:05:59 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Precio: $2004.7866
2025-10-18 02:05:59 | INFO | sicar.breakouts |    Volumen: 2,223,573
2025-10-18 02:07:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 02:07:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:07:29 | INFO | sicar.breakouts |    Confianza: 55.72%
2025-10-18 02:07:29 | INFO | sicar.breakouts |    Precio: $2045.0896
2025-10-18 02:07:29 | INFO | sicar.breakouts |    Volumen: 2,870,200
2025-10-18 02:19:30 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 02:19:30 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:19:30 | INFO | sicar.breakouts |    Confianza: 56.46%
2025-10-18 02:19:30 | INFO | sicar.breakouts |    Precio: $2012.6569
2025-10-18 02:19:30 | INFO | sicar.breakouts |    Volumen: 2,295,444
2025-10-18 02:26:00 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:26:00 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:26:00 | INFO | sicar.breakouts |    Confianza: 70.60%
2025-10-18 02:26:00 | INFO | sicar.breakouts |    Precio: $2020.6007
2025-10-18 02:26:00 | INFO | sicar.breakouts |    Volumen: 2,936,136
2025-10-18 02:45:32 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 02:45:32 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 02:45:32 | INFO | sicar.breakouts |    Confianza: 57.50%
2025-10-18 02:45:32 | INFO | sicar.breakouts |    Precio: $2004.4657
2025-10-18 02:45:32 | INFO | sicar.breakouts |    Volumen: 2,669,481
2025-10-18 03:00:03 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 03:00:03 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:00:03 | INFO | sicar.breakouts |    Confianza: 62.54%
2025-10-18 03:00:03 | INFO | sicar.breakouts |    Precio: $2033.0682
2025-10-18 03:00:03 | INFO | sicar.breakouts |    Volumen: 2,705,558
2025-10-18 03:14:34 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 03:14:34 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:14:34 | INFO | sicar.breakouts |    Confianza: 63.42%
2025-10-18 03:14:34 | INFO | sicar.breakouts |    Precio: $2177.9485
2025-10-18 03:14:34 | INFO | sicar.breakouts |    Volumen: 2,698,259
2025-10-18 03:23:50 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 03:23:50 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:23:50 | INFO | sicar.breakouts |    Confianza: 60.39%
2025-10-18 03:23:50 | INFO | sicar.breakouts |    Precio: $1998.1948
2025-10-18 03:23:50 | INFO | sicar.breakouts |    Volumen: 2,714,872
2025-10-18 03:49:22 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 03:49:22 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:49:22 | INFO | sicar.breakouts |    Confianza: 64.87%
2025-10-18 03:49:22 | INFO | sicar.breakouts |    Precio: $2199.4332
2025-10-18 03:49:22 | INFO | sicar.breakouts |    Volumen: 2,837,379
2025-10-18 03:51:52 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 03:51:52 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:51:52 | INFO | sicar.breakouts |    Confianza: 55.21%
2025-10-18 03:51:52 | INFO | sicar.breakouts |    Precio: $2215.7000
2025-10-18 03:51:52 | INFO | sicar.breakouts |    Volumen: 2,866,449
2025-10-18 03:58:22 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 03:58:22 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 03:58:22 | INFO | sicar.breakouts |    Confianza: 59.78%
2025-10-18 03:58:22 | INFO | sicar.breakouts |    Precio: $1992.0499
2025-10-18 03:58:22 | INFO | sicar.breakouts |    Volumen: 2,689,768
2025-10-18 04:07:53 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 04:07:53 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:07:53 | INFO | sicar.breakouts |    Confianza: 60.80%
2025-10-18 04:07:53 | INFO | sicar.breakouts |    Precio: $2204.0808
2025-10-18 04:07:53 | INFO | sicar.breakouts |    Volumen: 2,586,933
2025-10-18 04:16:54 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 04:16:54 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:16:54 | INFO | sicar.breakouts |    Confianza: 59.88%
2025-10-18 04:16:54 | INFO | sicar.breakouts |    Precio: $1991.0171
2025-10-18 04:16:54 | INFO | sicar.breakouts |    Volumen: 2,902,287
2025-10-18 04:17:24 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 04:17:24 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:17:24 | INFO | sicar.breakouts |    Confianza: 55.75%
2025-10-18 04:17:24 | INFO | sicar.breakouts |    Precio: $1976.2245
2025-10-18 04:17:24 | INFO | sicar.breakouts |    Volumen: 2,638,698
2025-10-18 04:32:26 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 04:32:26 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:32:26 | INFO | sicar.breakouts |    Confianza: 62.18%
2025-10-18 04:32:26 | INFO | sicar.breakouts |    Precio: $1926.1991
2025-10-18 04:32:26 | INFO | sicar.breakouts |    Volumen: 2,921,075
2025-10-18 04:47:27 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 04:47:27 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:47:27 | INFO | sicar.breakouts |    Confianza: 56.33%
2025-10-18 04:47:27 | INFO | sicar.breakouts |    Precio: $2179.4627
2025-10-18 04:47:27 | INFO | sicar.breakouts |    Volumen: 2,370,848
2025-10-18 04:49:27 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 04:49:27 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:49:27 | INFO | sicar.breakouts |    Confianza: 72.71%
2025-10-18 04:49:27 | INFO | sicar.breakouts |    Precio: $2188.4485
2025-10-18 04:49:27 | INFO | sicar.breakouts |    Volumen: 2,893,878
2025-10-18 04:56:58 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 04:56:58 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 04:56:58 | INFO | sicar.breakouts |    Confianza: 71.65%
2025-10-18 04:56:58 | INFO | sicar.breakouts |    Precio: $2165.4104
2025-10-18 04:56:58 | INFO | sicar.breakouts |    Volumen: 2,874,159
2025-10-18 05:18:29 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 05:18:29 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 05:18:29 | INFO | sicar.breakouts |    Confianza: 59.06%
2025-10-18 05:18:29 | INFO | sicar.breakouts |    Precio: $1984.2931
2025-10-18 05:18:29 | INFO | sicar.breakouts |    Volumen: 2,752,163
2025-10-18 05:31:31 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 05:31:31 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 05:31:31 | INFO | sicar.breakouts |    Confianza: 61.55%
2025-10-18 05:31:31 | INFO | sicar.breakouts |    Precio: $2007.9987
2025-10-18 05:31:31 | INFO | sicar.breakouts |    Volumen: 2,614,956
2025-10-18 05:46:32 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 05:46:32 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 05:46:32 | INFO | sicar.breakouts |    Confianza: 58.39%
2025-10-18 05:46:32 | INFO | sicar.breakouts |    Precio: $2158.9866
2025-10-18 05:46:32 | INFO | sicar.breakouts |    Volumen: 2,511,766
2025-10-18 06:02:03 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 06:02:03 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:02:03 | INFO | sicar.breakouts |    Confianza: 57.01%
2025-10-18 06:02:03 | INFO | sicar.breakouts |    Precio: $2150.5331
2025-10-18 06:02:03 | INFO | sicar.breakouts |    Volumen: 2,773,686
2025-10-18 06:12:34 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 06:12:34 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:12:34 | INFO | sicar.breakouts |    Confianza: 60.97%
2025-10-18 06:12:34 | INFO | sicar.breakouts |    Precio: $1961.3742
2025-10-18 06:12:34 | INFO | sicar.breakouts |    Volumen: 2,860,913
2025-10-18 06:14:35 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 06:14:35 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:14:35 | INFO | sicar.breakouts |    Confianza: 58.36%
2025-10-18 06:14:35 | INFO | sicar.breakouts |    Precio: $1936.0302
2025-10-18 06:14:35 | INFO | sicar.breakouts |    Volumen: 2,879,393
2025-10-18 06:22:05 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 06:22:05 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:22:05 | INFO | sicar.breakouts |    Confianza: 58.58%
2025-10-18 06:22:05 | INFO | sicar.breakouts |    Precio: $2178.8479
2025-10-18 06:22:05 | INFO | sicar.breakouts |    Volumen: 2,174,884
2025-10-18 06:25:36 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 06:25:36 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:25:36 | INFO | sicar.breakouts |    Confianza: 62.96%
2025-10-18 06:25:36 | INFO | sicar.breakouts |    Precio: $1943.9614
2025-10-18 06:25:36 | INFO | sicar.breakouts |    Volumen: 2,879,101
2025-10-18 06:39:37 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 06:39:37 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:39:37 | INFO | sicar.breakouts |    Confianza: 59.26%
2025-10-18 06:39:37 | INFO | sicar.breakouts |    Precio: $1942.4315
2025-10-18 06:39:37 | INFO | sicar.breakouts |    Volumen: 2,916,720
2025-10-18 06:46:07 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 06:46:07 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:46:07 | INFO | sicar.breakouts |    Confianza: 61.90%
2025-10-18 06:46:07 | INFO | sicar.breakouts |    Precio: $2109.3371
2025-10-18 06:46:07 | INFO | sicar.breakouts |    Volumen: 2,273,361
2025-10-18 06:58:09 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 06:58:09 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 06:58:09 | INFO | sicar.breakouts |    Confianza: 60.14%
2025-10-18 06:58:09 | INFO | sicar.breakouts |    Precio: $1958.9493
2025-10-18 06:58:09 | INFO | sicar.breakouts |    Volumen: 1,718,543
2025-10-18 07:13:10 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 07:13:10 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 07:13:10 | INFO | sicar.breakouts |    Confianza: 56.82%
2025-10-18 07:13:10 | INFO | sicar.breakouts |    Precio: $2114.0197
2025-10-18 07:13:10 | INFO | sicar.breakouts |    Volumen: 2,646,178
2025-10-18 07:41:42 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 07:41:42 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 07:41:42 | INFO | sicar.breakouts |    Confianza: 67.48%
2025-10-18 07:41:43 | INFO | sicar.breakouts |    Precio: $1908.3714
2025-10-18 07:41:43 | INFO | sicar.breakouts |    Volumen: 2,623,799
2025-10-18 07:46:13 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 07:46:13 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 07:46:13 | INFO | sicar.breakouts |    Confianza: 68.34%
2025-10-18 07:46:13 | INFO | sicar.breakouts |    Precio: $2090.0685
2025-10-18 07:46:13 | INFO | sicar.breakouts |    Volumen: 2,943,156
2025-10-18 07:59:14 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 07:59:14 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 07:59:14 | INFO | sicar.breakouts |    Confianza: 66.13%
2025-10-18 07:59:14 | INFO | sicar.breakouts |    Precio: $1920.1591
2025-10-18 07:59:14 | INFO | sicar.breakouts |    Volumen: 2,852,159
2025-10-18 08:30:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Precio: $2087.8160
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Volumen: 1,631,071
2025-10-18 08:30:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Precio: $1933.2830
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Volumen: 810,463
2025-10-18 08:30:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Precio: $1912.3360
2025-10-18 08:30:16 | INFO | sicar.breakouts |    Volumen: 982,589
2025-10-18 08:30:46 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Precio: $2083.6421
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Volumen: 1,646,958
2025-10-18 08:30:46 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Precio: $1935.3788
2025-10-18 08:30:46 | INFO | sicar.breakouts |    Volumen: 633,075
2025-10-18 08:31:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Precio: $2075.7687
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Volumen: 1,806,555
2025-10-18 08:31:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Precio: $1938.3977
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Volumen: 2,505,516
2025-10-18 08:31:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Precio: $1916.0546
2025-10-18 08:31:16 | INFO | sicar.breakouts |    Volumen: 1,231,594
2025-10-18 08:31:46 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Precio: $2077.1628
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Volumen: 506,507
2025-10-18 08:31:46 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Precio: $1936.6864
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Volumen: 1,024,158
2025-10-18 08:31:46 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Precio: $1911.3092
2025-10-18 08:31:46 | INFO | sicar.breakouts |    Volumen: 2,189,750
2025-10-18 08:32:16 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ETHUSDT
2025-10-18 08:32:16 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:32:16 | INFO | sicar.breakouts |    Confianza: 75.15%
2025-10-18 08:32:16 | INFO | sicar.breakouts |    Precio: $2077.6043
2025-10-18 08:32:16 | INFO | sicar.breakouts |    Volumen: 1,656,942
2025-10-18 08:32:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: BTCUSDT
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Tipo: N/A
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Confianza: 6000.00%
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Precio: $1935.2087
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Volumen: 2,105,088
2025-10-18 08:32:17 | INFO | sicar.breakouts | 📈 BREAKOUT DETECTADO: ADAUSDT
2025-10-18 08:32:17 | INFO | sicar.breakouts |    Tipo: N/A
